   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
   0.00   18.687   18.761   18.949   -1.656   -2.662   -1.313   -1.656   -2.662    3.494    2.173    4.408    5.776    3.015
   0.05   18.996   19.109   19.333   -2.074   -2.935   -1.004   -2.074   -2.935    2.947    2.083    6.087    6.961    3.538
   0.10   18.798   18.909   19.224   -2.048   -3.468   -1.202   -2.048   -3.468    4.169    2.462    7.102    8.833    4.298
   0.15   18.273   18.351   18.715   -1.691   -3.674   -1.727   -1.691   -3.674    6.345    2.921    6.215    9.672    4.675
   0.20   18.175   18.230   18.470   -1.411   -2.972   -1.825   -1.411   -2.972    5.423    2.574    4.192    7.075    3.661
   0.25   18.376   18.386   18.556   -0.619   -2.502   -1.624   -0.619   -2.502    4.064    1.005    1.549    4.641    2.232
   0.30   17.629   17.637   17.844   -0.554   -2.709   -2.371   -0.554   -2.709    6.423    1.314    1.501    6.634    3.363
   0.35   17.399   17.399   17.592    0.030   -2.601   -2.601    0.030   -2.601    6.764   -0.078   -0.078    6.765    3.383
   0.40   17.549   17.567   17.702   -0.785   -2.184   -2.451   -0.785   -2.184    5.353    1.923    1.713    5.696    2.970
   0.45   17.030   17.090   17.331   -1.432   -2.884   -2.970   -1.432   -2.884    8.565    4.253    4.129    9.594    5.208
   0.50   16.552   16.588   16.909   -1.096   -3.281   -3.448   -1.096   -3.281   11.312    3.778    3.595   11.926    6.228
   0.55   17.131   17.171   17.501   -1.170   -3.382   -2.869   -1.170   -3.382    9.704    3.356    3.957   10.520    5.502
   0.60   16.658   16.670   16.950   -0.619   -3.067   -3.342   -0.619   -3.067   10.250    2.067    1.897   10.479    5.314
   0.65   16.991   17.062   17.359   -1.559   -3.193   -3.009   -1.559   -3.193    9.608    4.691    4.978   10.840    5.897
   0.70   16.015   16.063   16.322   -1.240   -2.898   -3.985   -1.240   -2.898   11.549    4.943    3.594   12.909    6.533
   0.75   16.490   16.551   16.807   -1.425   -2.924   -3.510   -1.425   -2.924   10.265    5.003    4.167   11.452    6.078
   0.80   16.367   16.435   16.702   -1.500   -2.971   -3.633   -1.500   -2.971   10.794    5.451    4.458   12.139    6.444
   0.85   17.113   17.119   17.248   -0.442   -2.103   -2.887   -0.442   -2.103    6.071    1.275    0.929    6.476    3.136
   0.90   16.873   16.901   17.065   -0.975   -2.358   -3.127   -0.975   -2.358    7.373    3.049    2.300    8.145    4.152
   0.95   17.141   17.168   17.292   -0.947   -2.071   -2.859   -0.947   -2.071    5.921    2.706    1.961    6.679    3.400
   1.00   17.023   17.052   17.205   -1.000   -2.286   -2.977   -1.000   -2.286    6.805    2.977    2.285    7.544    3.886
   1.05   16.676   16.684   16.847   -0.537   -2.338   -3.324   -0.537   -2.338    7.772    1.784    1.255    8.402    4.036
   1.10   16.762   16.765   16.978   -0.293   -2.679   -3.238   -0.293   -2.679    8.672    0.949    0.785    8.871    4.379
   1.15   16.807   16.825   17.023   -0.786   -2.587   -3.193   -0.786   -2.587    8.259    2.511    2.034    8.752    4.434
   1.20   17.130   17.139   17.434    0.557   -3.192   -2.870    0.557   -3.192    9.161   -1.599   -1.779    9.368    4.734
   1.25   16.849   16.851   17.027    0.264   -2.444   -3.151    0.264   -2.444    7.702   -0.831   -0.645    7.986    3.887
   1.30   16.967   16.969   17.160    0.253   -2.558   -3.033    0.253   -2.558    7.760   -0.767   -0.647    7.905    3.912
   1.35   17.241   17.242   17.457   -0.187   -2.729   -2.759   -0.187   -2.729    7.527    0.515    0.510    7.545    3.781
   1.40   17.890   17.890   18.032    0.058   -2.253   -2.110    0.058   -2.253    4.752   -0.122   -0.131    4.764    2.378
   1.45   17.097   17.097   17.247    0.050   -2.264   -2.903    0.050   -2.264    6.572   -0.145   -0.113    6.777    3.287
   1.50   17.102   17.104   17.251    0.299   -2.245   -2.898    0.299   -2.245    6.508   -0.868   -0.672    6.766    3.300
   1.55   16.791   16.794   16.921    0.351   -2.068   -3.209    0.351   -2.068    6.636   -1.126   -0.725    7.349    3.385
   1.60   16.599   16.601   16.787   -0.245   -2.491   -3.401   -0.245   -2.491    8.470    0.833    0.610    8.914    4.267
   1.65   16.224   16.226   16.481   -0.237   -2.889   -3.776   -0.237   -2.889   10.910    0.894    0.684   11.331    5.484
   1.70   16.256   16.272   16.433    0.709   -2.294   -3.744    0.709   -2.294    8.586   -2.655   -1.626    9.889    4.567
   1.75   16.154   16.168   16.321    0.693   -2.228   -3.846    0.693   -2.228    8.569   -2.666   -1.544   10.119    4.553
   1.80   15.738   15.741   15.793    0.304   -1.276   -4.262    0.304   -1.276    5.440   -1.295   -0.388    9.942    2.803
   1.85   15.266   15.266   15.320   -0.119   -1.278   -4.734   -0.119   -1.278    6.052    0.563    0.152   12.030    3.040
   1.90   15.800   15.801   15.864    0.157   -1.407   -4.200    0.157   -1.407    5.911   -0.659   -0.221    9.822    2.976
   1.95   16.081   16.081   16.132    0.072   -1.283   -3.919    0.072   -1.283    5.030   -0.284   -0.093    8.506    2.519
   2.00   16.119   16.152   16.219    1.024   -1.470   -3.881    1.024   -1.470    5.704   -3.973   -1.505    9.134    3.556
   2.05   16.581   16.663   16.713    1.648   -1.291   -3.419    1.648   -1.291    4.412   -5.634   -2.127    8.035    3.733
   2.10   16.764   16.858   16.915    1.785   -1.387   -3.236    1.785   -1.387    4.490   -5.777   -2.476    7.793    3.862
   2.15   16.581   16.655   16.656    1.564   -0.204   -3.419    1.564   -0.204    0.698   -5.346   -0.319    7.088    2.700
   2.20   17.316   17.421   17.423    1.911   -0.233   -2.684    1.911   -0.233    0.625   -5.130   -0.445    5.456    2.594
   2.25   17.282   17.340   17.343    1.411   -0.328   -2.718    1.411   -0.328    0.891   -3.836   -0.463    4.743    1.983
   2.30   17.116   17.148   17.150    1.057   -0.249   -2.884    1.057   -0.249    0.719   -3.048   -0.263    4.749    1.571
   2.35   17.196   17.257   17.280    1.444   -0.905   -2.804    1.444   -0.905    2.536   -4.050   -1.307    5.383    2.477
   2.40   17.413   17.497   17.510    1.715   -0.653   -2.587    1.715   -0.653    1.690   -4.437   -1.120    5.030    2.439
   2.45   18.496   18.649   18.664    2.385   -0.745   -1.504    2.385   -0.745    1.121   -3.587   -1.777    4.252    2.078
   2.50   18.694   18.734   18.753    1.221   -0.849   -1.306    1.221   -0.849    1.108   -1.595   -1.037    1.958    1.101
   2.55   18.372   18.397   18.398    0.947   -0.212   -1.628    0.947   -0.212    0.345   -1.542   -0.201    1.796    0.796
   2.60   18.450   18.463   18.480    0.693    0.800   -1.550    0.693    0.800   -1.241   -1.074    0.555    1.761    0.866
   2.65   18.864   18.879   18.882    0.751    0.347   -1.136    0.751    0.347   -0.394   -0.853    0.260    0.987    0.488
   2.70   19.184   19.196   19.198    0.692    0.233   -0.816    0.692    0.233   -0.190   -0.565    0.161    0.600    0.309
   2.75   19.112   19.131   19.131    0.847    0.122   -0.888    0.847    0.122   -0.108   -0.752    0.103    0.760    0.383
   2.80   18.849   18.869   18.873    0.854    0.386   -1.151    0.854    0.386   -0.444   -0.982    0.330    1.101    0.564
   2.85   18.561   18.561   18.569    0.127    0.530   -1.439    0.127    0.530   -0.762   -0.182    0.067    1.183    0.393
   2.90   19.388   19.414   19.414    0.996   -0.053   -0.612    0.996   -0.053    0.032   -0.610   -0.052    0.685    0.306
   2.95   19.806   19.841   19.861    1.177   -0.894   -0.194    1.177   -0.894    0.173   -0.228   -1.052    1.111    0.545
   3.00   20.585   20.650   20.688    1.628   -1.260    0.585    1.628   -1.260   -0.737    0.953   -2.051    2.290    1.189
   3.05   20.012   20.028   20.049    0.802   -0.911    0.012    0.802   -0.911   -0.011    0.010   -0.731    0.737    0.365
   3.10   19.430   19.435   19.475    0.449   -1.238   -0.570    0.449   -1.238    0.705   -0.256   -0.556    1.030    0.467
   3.15   19.117   19.118   19.121    0.252   -0.337   -0.883    0.252   -0.337    0.298   -0.222   -0.085    0.479    0.191
   3.20   19.079   19.115   19.122    1.177   -0.515   -0.921    1.177   -0.515    0.474   -1.084   -0.605    1.249    0.664
   3.25   19.049   19.135   19.140    1.814   -0.423   -0.951    1.814   -0.423    0.402   -1.724   -0.767    2.186    0.965
   3.30   19.394   19.475   19.478    1.767    0.368   -0.606    1.767    0.368   -0.223   -1.070    0.650    1.812    0.636
   3.35   20.041   20.119   20.119    1.768    0.011    0.041    1.768    0.011    0.000    0.073    0.019    1.564    0.038
   3.40   19.516   19.589   19.592    1.690    0.352   -0.484    1.690    0.352   -0.171   -0.819    0.596    1.608    0.513
   3.45   19.079   19.162   19.178    1.775    0.780   -0.921    1.775    0.780   -0.718   -1.634    1.385    2.304    1.130
   3.50   19.587   19.687   19.729    1.978    1.284   -0.413    1.978    1.284   -0.530   -0.817    2.539    2.866    1.360
   3.55   19.927   19.969   20.011    1.297    1.301   -0.073    1.297    1.301   -0.095   -0.095    1.687    1.690    0.846
   3.60   19.546   19.614   19.641    1.630    1.024   -0.454    1.630    1.024   -0.465   -0.740    1.670    1.957    0.942
   3.65   19.597   19.692   19.736    1.932    1.304   -0.403    1.932    1.304   -0.525   -0.778    2.518    2.797    1.344
   3.70   19.252   19.340   19.357    1.844    0.804   -0.748    1.844    0.804   -0.602   -1.379    1.484    2.304    1.057
   3.75   19.460   19.515   19.519    1.468    0.391   -0.540    1.468    0.391   -0.211   -0.793    0.574    1.299    0.501
   3.80   19.166   19.257   19.259    1.874    0.227   -0.834    1.874    0.227   -0.190   -1.563    0.426    2.130    0.816
   3.85   18.998   19.086   19.090    1.824    0.392   -1.002    1.824    0.392   -0.392   -1.827    0.715    2.243    1.000
   3.90   19.622   19.772   19.776    2.426    0.391   -0.378    2.426    0.391   -0.148   -0.916    0.949    3.090    0.664
   3.95   19.662   19.776   19.788    2.119    0.678   -0.338    2.119    0.678   -0.229   -0.715    1.436    2.531    0.810
   4.00   19.999   20.103   20.114    2.036    0.687   -0.001    2.036    0.687   -0.000   -0.001    1.398    2.309    0.699
   4.05   19.922   20.046   20.059    2.219    0.741   -0.078    2.219    0.741   -0.058   -0.172    1.644    2.739    0.827
   4.10   20.556   20.706   20.721    2.486    0.796    0.556    2.486    0.796    0.442    1.382    1.978    3.562    1.227
   4.15   20.198   20.374   20.393    2.669    0.874    0.198    2.669    0.874    0.173    0.529    2.333    3.963    1.199
   4.20   20.020   20.261   20.292    3.117    1.117    0.020    3.117    1.117    0.022    0.063    3.482    5.481    1.741
   4.25   20.431   20.692   20.694    3.280    0.282    0.431    3.280    0.282    0.122    1.412    0.925    5.511    0.846
   4.30   20.755   20.980   20.981    3.062    0.218    0.755    3.062    0.218    0.165    2.312    0.668    4.996    1.206
   4.35   20.725   20.906   20.906    2.740    0.023    0.725    2.740    0.023    0.017    1.987    0.063    4.016    0.994
   4.40   21.144   21.240   21.240    2.016   -0.043    1.144    2.016   -0.043   -0.050    2.307   -0.087    2.687    1.154
   4.45   21.217   21.326   21.353    2.151    1.069    1.217    2.151    1.069    1.302    2.619    2.301    3.627    1.861
   4.50   21.390   21.558   21.577    2.681    0.910    1.390    2.681    0.910    1.265    3.728    2.439    4.974    2.315
   4.55   21.218   21.484   21.505    3.367    0.945    1.218    3.367    0.945    1.152    4.102    3.183    6.857    2.659
   4.60   20.777   20.965   20.999    2.802    1.197    0.777    2.802    1.197    0.930    2.176    3.356    4.945    2.053
   4.65   20.915   21.076   21.161    2.599    1.893    0.915    2.599    1.893    1.732    2.378    4.920    5.587    2.866
   4.70   20.887   21.034   21.108    2.478    1.766    0.887    2.478    1.766    1.567    2.199    4.376    5.023    2.571
   4.75   21.014   21.093   21.131    1.827    1.267    1.014    1.827    1.267    1.285    1.852    2.314    2.985    1.615
   4.80   20.317   20.443   20.467    2.260    1.008    0.317    2.260    1.008    0.320    0.717    2.278    3.111    1.205
   4.85   20.191   20.401   20.431    2.923    1.095    0.191    2.923    1.095    0.209    0.558    3.202    4.891    1.628
   4.90   20.192   20.375   20.431    2.725    1.507    0.192    2.725    1.507    0.289    0.523    4.107    4.867    2.075
   4.95   20.497   20.601   20.662    2.070    1.591    0.497    2.070    1.591    0.790    1.028    3.292    3.530    1.769
   5.00   21.073   21.189   21.206    2.218    0.835    1.073    2.218    0.835    0.896    2.380    1.853    3.385    1.573
   5.05   21.514   21.546   21.566    1.190    0.911    1.514    1.190    0.911    1.379    1.802    1.084    2.269    1.257
   5.10   21.382   21.430   21.454    1.440    1.008    1.382    1.440    1.008    1.393    1.989    1.451    2.499    1.415
   5.15   20.164   20.290   20.304    2.253    0.746    0.164    2.253    0.746    0.123    0.370    1.681    2.830    0.863
   5.20   19.983   20.112   20.146    2.277    1.173   -0.017    2.277    1.173   -0.020   -0.039    2.671    3.280    1.336
   5.25   19.952   20.014   20.024    1.581    0.635   -0.048    1.581    0.635   -0.031   -0.076    1.004    1.453    0.504
   5.30   20.739   20.823   20.842    1.871    0.898    0.739    1.871    0.898    0.663    1.382    1.680    2.426    1.137
   5.35   20.840   20.921   20.926    1.838    0.483    0.840    1.838    0.483    0.405    1.544    0.887    2.158    0.913
   5.40   20.274   20.363   20.369    1.904    0.476    0.274    1.904    0.476    0.131    0.522    0.907    1.963    0.527
   5.45   20.160   20.275   20.282    2.151    0.533    0.160    2.151    0.533    0.085    0.345    1.147    2.469    0.600
   5.50   20.608   20.806   20.807    2.868    0.115    0.608    2.868    0.115    0.070    1.743    0.329    4.305    0.888
   5.55   20.629   20.915   20.916    3.444    0.187    0.629    3.444    0.187    0.118    2.168    0.644    6.145    1.132
   5.60   20.478   20.711   20.711    3.101   -0.017    0.478    3.101   -0.017   -0.008    1.481   -0.051    4.922    0.741
   5.65   20.893   21.035   21.037    2.444   -0.272    0.893    2.444   -0.272   -0.243    2.182   -0.665    3.422    1.147
   5.70   20.729   20.920   20.926    2.820   -0.476    0.729    2.820   -0.476   -0.347    2.056   -1.342    4.356    1.240
   5.75   20.482   20.651   20.653    2.635   -0.305    0.482    2.635   -0.305   -0.147    1.269   -0.805    3.635    0.755
   5.80   20.749   20.962   20.976    2.981   -0.748    0.749    2.981   -0.748   -0.560    2.233   -2.229    5.003    1.603
   5.85   20.627   20.820   20.831    2.829   -0.679    0.627    2.829   -0.679   -0.426    1.774   -1.920    4.428    1.324
   5.90   20.955   21.255   21.306    3.561   -1.472    0.955    3.561   -1.472   -1.406    3.400   -5.244    7.881    3.203
   5.95   20.886   21.136   21.189    3.241   -1.493    0.886    3.241   -1.493   -1.323    2.872   -4.840    6.760    2.890
   6.00   21.065   21.301   21.321    3.163   -0.903    1.065    3.163   -0.903   -0.962    3.369   -2.857    5.978    2.261
   6.05   20.625   20.896   20.896    3.353    0.039    0.625    3.353    0.039    0.024    2.095    0.129    5.819    1.050
   6.10   20.379   20.665   20.665    3.427    0.167    0.379    3.427    0.167    0.063    1.297    0.572    5.959    0.710
   6.15   20.534   20.847   20.848    3.596    0.209    0.534    3.596    0.209    0.112    1.921    0.753    6.631    1.033
   6.20   21.367   21.661   21.666    3.554    0.476    1.367    3.554    0.476    0.651    4.860    1.691    7.364    2.593
   6.25   21.467   21.722   21.725    3.317    0.379    1.467    3.317    0.379    0.556    4.867    1.257    6.651    2.529
   6.30   21.499   21.684   21.692    2.821    0.607    1.499    2.821    0.607    0.911    4.230    1.713    5.288    2.327
   6.35   21.613   21.834   21.838    3.105    0.390    1.613    3.105    0.390    0.628    5.006    1.210    6.195    2.594
   6.40   21.934   22.237   22.238    3.655   -0.223    1.934    3.655   -0.223   -0.431    7.070   -0.814    8.576    3.565
   6.45   21.662   21.992   21.992    3.796   -0.118    1.662    3.796   -0.118   -0.197    6.309   -0.449    8.594    3.164
   6.50   21.359   21.595   21.596    3.182   -0.213    1.359    3.182   -0.213   -0.290    4.325   -0.679    6.008    2.194
   6.55   20.716   20.938   20.939    3.041    0.218    0.716    3.041    0.218    0.156    2.177    0.662    4.903    1.141
   6.60   20.963   21.178   21.178    3.013   -0.038    0.963    3.013   -0.038   -0.036    2.901   -0.114    5.002    1.452
   6.65   21.226   21.423   21.433    2.901    0.626    1.226    2.901    0.626    0.767    3.557    1.816    5.155    2.033
   6.70   21.305   21.407   21.461    2.084    1.521    1.305    2.084    1.521    1.985    2.720    3.169    4.180    2.312
   6.75   21.103   21.192   21.218    1.948    1.039    1.103    1.948    1.039    1.146    2.147    2.024    3.045    1.583
   6.80   21.291   21.407   21.434    2.228    1.086    1.291    2.228    1.086    1.402    2.875    2.419    3.904    2.005
   6.85   21.917   21.981   22.007    1.669    1.077    1.917    1.669    1.077    2.065    3.199    1.798    3.811    2.106
   6.90   21.336   21.529   21.562    2.877    1.195    1.336    2.877    1.195    1.595    3.842    3.436    5.743    2.698
   6.95   20.725   21.012   21.058    3.460    1.393    0.725    3.460    1.393    1.011    2.510    4.820    7.220    2.764
   7.00   20.949   21.214   21.238    3.342    1.012    0.949    3.342    1.012    0.961    3.172    3.383    6.547    2.368
   7.05   20.569   20.883   20.914    3.609    1.141    0.569    3.609    1.141    0.649    2.052    4.117    7.324    2.323
   7.10   21.161   21.398   21.413    3.176    0.825    1.161    3.176    0.825    0.957    3.686    2.620    6.057    2.311
   7.15   21.328   21.521   21.539    2.877    0.875    1.328    2.877    0.875    1.162    3.820    2.518    5.404    2.360
   7.20   21.940   22.113   22.116    2.762    0.367    1.940    2.762    0.367    0.712    5.359    1.014    5.763    2.750
   7.25   22.340   22.588   22.588    3.340   -0.056    2.340    3.340   -0.056   -0.131    7.815   -0.187    8.317    3.909
   7.30   22.182   22.388   22.389    3.030    0.170    2.182    3.030    0.170    0.371    6.613    0.515    6.987    3.322
   7.35   21.873   22.104   22.110    3.186   -0.501    1.873    3.186   -0.501   -0.939    5.968   -1.598    6.956    3.125
   7.40   22.103   22.434   22.443    3.840   -0.619    2.103    3.840   -0.619   -1.301    8.076   -2.375    9.776    4.259
   7.45   21.873   22.298   22.318    4.334   -0.949    1.873    4.334   -0.949   -1.778    8.116   -4.113   11.594    4.635
   7.50   21.817   22.183   22.183    4.010    0.146    1.817    4.010    0.146    0.265    7.287    0.586    9.702    3.658
   7.55   21.837   22.218   22.219    4.097   -0.215    1.837    4.097   -0.215   -0.396    7.526   -0.883   10.104    3.794
   7.60   21.562   21.923   21.924    3.961   -0.250    1.562    3.961   -0.250   -0.391    6.187   -0.991    9.095    3.139
   7.65   20.686   21.105   21.144    4.187   -1.278    0.686    4.187   -1.278   -0.876    2.872   -5.352    9.819    3.068
   7.70   21.194   21.589   21.611    4.113   -0.972    1.194    4.113   -0.972   -1.160    4.911   -3.997    9.645    3.219
   7.75   20.970   21.293   21.302    3.697   -0.627    0.970    3.697   -0.627   -0.608    3.585   -2.318    7.502    2.156
   7.80   20.596   20.816   20.821    3.021   -0.441    0.596    3.021   -0.441   -0.263    1.799   -1.333    4.836    1.127
   7.85   20.793   21.067   21.088    3.382   -0.944    0.793    3.382   -0.944   -0.749    2.683   -3.194    6.480    2.119
   7.90   20.823   21.066   21.104    3.193   -1.266    0.823    3.193   -1.266   -1.041    2.627   -4.042    6.238    2.466
   7.95   21.187   21.440   21.493    3.282   -1.504    1.187    3.282   -1.504   -1.786    3.896   -4.935    7.220    3.268
   8.00   21.278   21.539   21.570    3.338   -1.165    1.278    3.338   -1.165   -1.489    4.267   -3.888    7.066    2.981
   8.05   21.604   21.873   21.885    3.422   -0.721    1.604    3.422   -0.721   -1.156    5.489   -2.466    7.401    3.064
   8.10   21.503   21.758   21.764    3.326   -0.495    1.503    3.326   -0.495   -0.744    4.998   -1.648    6.783    2.658
   8.15   21.107   21.374   21.375    3.366   -0.212    1.107    3.366   -0.212   -0.234    3.727   -0.713    6.300    1.901
   8.20   21.406   21.501   21.501    2.020    0.021    1.406    2.020    0.021    0.030    2.840    0.043    3.029    1.420
   8.25   21.043   21.153   21.153    2.149    0.046    1.043    2.149    0.046    0.048    2.242    0.100    2.854    1.122
   8.30   21.699   21.801   21.802    2.108    0.179    1.699    2.108    0.179    0.304    3.581    0.377    3.681    1.807
   8.35   21.340   21.490   21.490    2.540    0.006    1.340    2.540    0.006    0.008    3.403    0.015    4.122    1.701
   8.40   21.262   21.344   21.346    1.877   -0.300    1.262    1.877   -0.300   -0.379    2.368   -0.563    2.602    1.231
   8.45   21.400   21.469   21.469    1.708   -0.072    1.400    1.708   -0.072   -0.100    2.391   -0.122    2.441    1.198
   8.50   21.398   21.456   21.464    1.577   -0.615    1.398    1.577   -0.615   -0.859    2.204   -0.969    2.409    1.278
   8.55   21.140   21.232   21.242    1.970   -0.675    1.140    1.970   -0.675   -0.769    2.245   -1.329    2.817    1.360
   8.60   20.863   20.916   20.917    1.480   -0.204    0.863    1.480   -0.204   -0.176    1.278   -0.302    1.489    0.662
   8.65   20.758   20.798   20.807    1.292   -0.611    0.758    1.292   -0.611   -0.463    0.979   -0.790    1.309    0.670
   8.70   20.873   20.959   20.963    1.904   -0.412    0.873    1.904   -0.412   -0.359    1.661   -0.784    2.278    0.936
   8.75   21.169   21.262   21.285    1.994   -0.982    1.169    1.994   -0.982   -1.148    2.330   -1.959    3.153    1.627
   8.80   21.569   21.641   21.655    1.758   -0.795    1.569    1.758   -0.795   -1.248    2.758   -1.398    3.092    1.667
   8.85   21.359   21.431   21.434    1.747   -0.353    1.359    1.747   -0.353   -0.480    2.375   -0.617    2.513    1.250
   8.90   21.760   21.789   21.790    1.118    0.139    1.760    1.118    0.139    0.245    1.967    0.155    2.184    0.994
   8.95   20.508   20.599   20.601    1.940    0.253    0.508    1.940    0.253    0.128    0.985    0.490    2.042    0.554
   9.00   20.204   20.346   20.350    2.398    0.419    0.204    2.398    0.419    0.085    0.489    1.005    2.985    0.560
   9.05   20.674   20.880   20.884    2.925    0.392    0.674    2.925    0.392    0.265    1.972    1.148    4.582    1.149
   9.10   19.888   20.037   20.045    2.437    0.570   -0.112    2.437    0.570   -0.064   -0.274    1.390    3.139    0.709
   9.15   19.823   19.929   19.933    2.057    0.374   -0.177    2.057    0.374   -0.066   -0.365    0.770    2.202    0.427
   9.20   20.060   20.168   20.177    2.082    0.591    0.060    2.082    0.591    0.036    0.125    1.231    2.344    0.619
   9.25   19.725   19.886   19.897    2.527    0.667   -0.275    2.527    0.667   -0.184   -0.696    1.685    3.453    0.916
   9.30   19.676   19.822   19.843    2.401    0.907   -0.324    2.401    0.907   -0.293   -0.777    2.178    3.347    1.165
   9.35   19.882   19.956   19.982    1.718    1.017   -0.118    1.718    1.017   -0.120   -0.202    1.747    1.999    0.881
   9.40   20.170   20.244   20.262    1.725    0.850    0.170    1.725    0.850    0.145    0.294    1.466    1.863    0.751
   9.45   19.628   19.664   19.689    1.173    1.002   -0.372    1.173    1.002   -0.372   -0.436    1.175    1.259    0.654
   9.50   18.781   18.810   18.815    1.047    0.419   -1.219    1.047    0.419   -0.510   -1.276    0.438    1.378    0.721
   9.55   19.287   19.315   19.317    1.034    0.243   -0.713    1.034    0.243   -0.173   -0.737    0.251    0.818    0.399
   9.60   18.515   18.539   18.542    0.954    0.327   -1.485    0.954    0.327   -0.485   -1.416    0.312    1.611    0.765
   9.65   18.129   18.164   18.165    1.125    0.249   -1.871    1.125    0.249   -0.466   -2.105    0.280    2.414    1.087
   9.70   18.380   18.461   18.461    1.725    0.108   -1.620    1.725    0.108   -0.175   -2.794    0.186    2.805    1.403
   9.75   18.885   18.900   18.901    0.760    0.104   -1.115    0.760    0.104   -0.116   -0.847    0.079    0.915    0.429
   9.80   18.725   18.749   18.759    0.939    0.621   -1.275    0.939    0.621   -0.792   -1.197    0.583    1.446    0.775
   9.85   19.188   19.218   19.222    1.068    0.404   -0.812    1.068    0.404   -0.328   -0.867    0.431    0.981    0.511
   9.90   19.729   19.733   19.741    0.366   -0.577   -0.271    0.366   -0.577    0.156   -0.099   -0.211    0.270    0.140
   9.95   19.181   19.181   19.190    0.042   -0.600   -0.819    0.042   -0.600    0.492   -0.034   -0.025    0.516    0.247
  10.00   19.110   19.117   19.141   -0.511   -0.961   -0.890   -0.511   -0.961    0.855    0.455    0.491    0.988    0.543
  10.05   19.843   19.843   19.858   -0.038   -0.767   -0.157   -0.038   -0.767    0.121    0.006    0.029    0.308    0.062
  10.10   19.632   19.634   19.654   -0.300   -0.885   -0.368   -0.300   -0.885    0.326    0.110    0.266    0.504    0.217
  10.15   19.245   19.245   19.257   -0.121   -0.686   -0.755   -0.121   -0.686    0.518    0.092    0.083    0.528    0.266
  10.20   19.355   19.360   19.371    0.431   -0.642   -0.645    0.431   -0.642    0.414   -0.278   -0.277    0.507    0.285
  10.25   18.579   18.581   18.585    0.259   -0.404   -1.421    0.259   -0.404    0.575   -0.368   -0.105    1.125    0.345
  10.30   18.401   18.406   18.407    0.463   -0.190   -1.599    0.463   -0.190    0.305   -0.741   -0.088    1.405    0.403
  10.35   18.683   18.683   18.683   -0.036   -0.098   -1.317   -0.036   -0.098    0.129    0.047    0.004    0.873    0.069
  10.40   18.514   18.514   18.516    0.089   -0.237   -1.486    0.089   -0.237    0.353   -0.133   -0.021    1.136    0.189
  10.45   18.602   18.602   18.603   -0.047   -0.206   -1.398   -0.047   -0.206    0.289    0.066    0.010    1.000    0.148
  10.50   18.513   18.515   18.516   -0.232   -0.262   -1.487   -0.232   -0.262    0.390    0.345    0.061    1.167    0.262
  10.55   18.387   18.387   18.394    0.052   -0.484   -1.613    0.052   -0.484    0.781   -0.084   -0.025    1.419    0.393
  10.60   17.673   17.676   17.689    0.324   -0.670   -2.327    0.324   -0.670    1.559   -0.754   -0.217    2.984    0.873
  10.65   18.136   18.143   18.195    0.493   -1.377   -1.864    0.493   -1.377    2.566   -0.918   -0.678    2.806    1.404
  10.70   17.581   17.585   17.651    0.372   -1.526   -2.419    0.372   -1.526    3.693   -0.900   -0.568    4.161    1.922
  10.75   17.520   17.541   17.576    0.863   -1.103   -2.480    0.863   -1.103    2.734   -2.141   -0.952    4.055    1.800
  10.80   17.529   17.553   17.560    0.910   -0.509   -2.471    0.910   -0.509    1.258   -2.249   -0.463    3.596    1.309
  10.85   18.164   18.216   18.230    1.374   -0.732   -1.836    1.374   -0.732    1.345   -2.523   -1.006    2.898    1.516
  10.90   17.944   17.990   18.003    1.291   -0.686   -2.056    1.291   -0.686    1.410   -2.655   -0.885    3.183    1.567
  10.95   17.640   17.718   17.743    1.658   -0.942   -2.360    1.658   -0.942    2.223   -3.913   -1.562    4.602    2.382
  11.00   17.119   17.180   17.191    1.448   -0.600   -2.881    1.448   -0.600    1.727   -4.170   -0.868    5.376    2.298
  11.05   17.058   17.145   17.199    1.721   -1.366   -2.942    1.721   -1.366    4.020   -5.062   -2.351    6.741    3.439
  11.10   17.061   17.118   17.152    1.405   -1.072   -2.939    1.405   -1.072    3.151   -4.129   -1.506    5.881    2.704
  11.15   17.123   17.145   17.176    0.879   -1.021   -2.877    0.879   -1.021    2.938   -2.528   -0.897    5.047    1.989
  11.20   17.398   17.477   17.496    1.660   -0.823   -2.602    1.660   -0.823    2.140   -4.318   -1.365    5.101    2.505
  11.25   16.792   16.812   16.831    0.810   -0.799   -3.208    0.810   -0.799    2.562   -2.597   -0.647    5.792    1.853
  11.30   16.483   16.493   16.522    0.569   -0.980   -3.517    0.569   -0.980    3.448   -2.001   -0.558    6.827    2.013
  11.35   17.107   17.108   17.119    0.126   -0.609   -2.893    0.126   -0.609    1.762   -0.364   -0.077    4.377    0.900
  11.40   16.883   16.883   16.883    0.005   -0.091   -3.117    0.005   -0.091    0.283   -0.016   -0.000    4.863    0.142
  11.45   16.689   16.691   16.692    0.265    0.161   -3.311    0.265    0.161   -0.534   -0.878    0.043    5.529    0.515
  11.50   16.511   16.517   16.529    0.436    0.617   -3.489    0.436    0.617   -2.154   -1.521    0.269    6.371    1.325
