   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
   0.00   23.058   23.087   23.107   -1.137    0.984    0.058   -1.137    0.984    0.058   -0.067   -1.119    1.132    0.561
   0.05   22.853   22.922   22.938   -1.775    0.860   -0.147   -1.775    0.860   -0.126    0.261   -1.525    1.955    0.776
   0.10   21.914   22.005   22.033   -1.998    1.108   -1.086   -1.998    1.108   -1.203    2.169   -2.214    3.199    1.662
   0.15   21.892   22.070   22.083   -2.798    0.745   -1.108   -2.798    0.745   -0.826    3.101   -2.085    4.807    1.913
   0.20   21.840   21.994   21.994   -2.602    0.089   -1.160   -2.602    0.089   -0.103    3.019   -0.231    4.062    1.515
   0.25   21.819   21.897   21.899   -1.854   -0.269   -1.181   -1.854   -0.269    0.318    2.190    0.499    2.453    1.134
   0.30   21.590   21.755   21.756   -2.676    0.175   -1.410   -2.676    0.175   -0.246    3.773   -0.468    4.590    1.905
   0.35   22.240   22.408   22.419   -2.740    0.685   -0.760   -2.740    0.685   -0.521    2.083   -1.877    4.278    1.426
   0.40   23.245   23.411   23.416   -2.788   -0.465    0.245   -2.788   -0.465   -0.114   -0.683    1.297    4.025    0.735
   0.45   23.673   23.937   23.949   -3.547   -0.775    0.673   -3.547   -0.775   -0.521   -2.386    2.750    6.816    1.839
   0.50   23.430   23.652   23.679   -3.232   -1.134    0.430   -3.232   -1.134   -0.488   -1.391    3.666    5.959    1.976
   0.55   22.601   22.764   22.772   -2.722   -0.607   -0.399   -2.722   -0.607    0.243    1.087    1.653    3.969    0.997
   0.60   22.372   22.603   22.610   -3.221   -0.547   -0.628   -3.221   -0.547    0.343    2.022    1.762    5.535    1.352
   0.65   22.407   22.620   22.634   -3.102   -0.771   -0.593   -3.102   -0.771    0.457    1.840    2.391    5.284    1.526
   0.70   22.565   22.790   22.800   -3.196   -0.694   -0.435   -3.196   -0.694    0.302    1.392    2.218    5.444    1.318
   0.75   21.500   21.905   21.923   -4.192   -0.897   -1.500   -4.192   -0.897    1.345    6.289    3.759   10.315    3.725
   0.80   22.064   22.400   22.417   -3.866   -0.874   -0.936   -3.866   -0.874    0.817    3.618    3.377    8.293    2.508
   0.85   22.364   22.644   22.704   -3.552   -1.639   -0.636   -3.552   -1.639    1.042    2.259    5.823    7.855    3.166
   0.90   21.769   22.053   22.175   -3.526   -2.322   -1.231   -3.526   -2.322    2.859    4.341    8.190    9.672    4.850
   0.95   22.332   22.479   22.596   -2.569   -2.293   -0.668   -2.569   -2.293    1.532    1.716    5.891    6.152    3.162
   1.00   22.994   23.207   23.217   -3.136   -0.697   -0.006   -3.136   -0.697    0.004    0.019    2.187    5.159    1.093
   1.05   22.194   22.299   22.303   -2.166    0.411   -0.806   -2.166    0.411   -0.331    1.747   -0.890    2.756    0.994
   1.10   21.712   21.892   21.893   -2.801   -0.167   -1.288   -2.801   -0.167    0.215    3.606    0.467    4.764    1.821
   1.15   21.889   21.942   21.949   -1.520   -0.579   -1.111   -1.520   -0.579    0.643    1.689    0.880    1.941    1.005
   1.20   22.174   22.217   22.235   -1.387   -0.903   -0.826   -1.387   -0.903    0.746    1.146    1.253    1.711    0.927
   1.25   21.588   21.621   21.625   -1.179   -0.431   -1.412   -1.179   -0.431    0.608    1.665    0.508    1.784    0.922
   1.30   20.849   20.892   20.937   -1.332   -1.374   -2.151   -1.332   -1.374    2.956    2.865    1.831    4.145    2.253
   1.35   21.100   21.133   21.199   -1.179   -1.672   -1.900   -1.179   -1.672    3.176    2.239    1.971    3.897    2.179
   1.40   20.700   20.715   20.805   -0.804   -1.934   -2.300   -0.804   -1.934    4.450    1.850    1.555    4.840    2.532
   1.45   20.686   20.704   20.738   -0.857   -1.200   -2.314   -0.857   -1.200    2.776    1.984    1.029    3.765    1.782
   1.50   21.279   21.343   21.387   -1.651   -1.360   -1.721   -1.651   -1.360    2.340    2.840    2.245    3.768    2.155
   1.55   21.612   21.712   21.776   -2.082   -1.667   -1.388   -2.082   -1.667    2.313    2.889    3.469    4.519    2.536
   1.60   21.139   21.181   21.224   -1.344   -1.351   -1.861   -1.344   -1.351    2.515    2.501    1.816    3.548    1.992
   1.65   20.121   20.122   20.199   -0.123   -1.760   -2.879   -0.123   -1.760    5.067    0.353    0.216    5.700    2.542
   1.70   20.505   20.506   20.545   -0.211   -1.251   -2.495   -0.211   -1.251    3.120    0.527    0.264    3.916    1.587
   1.75   19.998   20.126   20.162   -2.266   -1.202   -3.002   -2.266   -1.202    3.607    6.802    2.723    7.795    4.083
   1.80   19.733   19.852   19.852   -2.171   -0.044   -3.267   -2.171   -0.044    0.144    7.095    0.096    7.697    3.549
   1.85   19.731   19.824   19.828   -1.923    0.373   -3.269   -1.923    0.373   -1.219    6.288   -0.717    7.263    3.222
   1.90   19.832   19.967   19.985   -2.321    0.851   -3.168   -2.321    0.851   -2.696    7.352   -1.975    8.073    4.038
   1.95   20.119   20.342   20.351   -3.001    0.624   -2.881   -3.001    0.624   -1.796    8.645   -1.871    8.847    4.513
   2.00   20.245   20.573   20.601   -3.659   -1.076   -2.755   -3.659   -1.076    2.964   10.081    3.937   11.068    5.610
   2.05   19.969   20.238   20.301   -3.285   -1.604   -3.031   -3.285   -1.604    4.861    9.957    5.269   11.276    6.135
   2.10   20.119   20.334   20.421   -2.948   -1.882   -2.881   -2.948   -1.882    5.421    8.494    5.548   10.266    5.751
   2.15   20.302   20.571   20.648   -3.315   -1.790   -2.698   -3.315   -1.790    4.830    8.944    5.934   10.736    5.885
   2.20   20.323   20.669   20.740   -3.769   -1.718   -2.677   -3.769   -1.718    4.599   10.090    6.474   12.161    6.420
   2.25   19.548   19.883   20.162   -3.632   -3.345   -3.452   -3.632   -3.345   11.546   12.537   12.147   18.146   10.464
   2.30   19.540   19.934   20.183   -3.944   -3.161   -3.460   -3.944   -3.161   10.936   13.648   12.466   18.760   10.739
   2.35   20.073   20.479   20.674   -4.059   -2.832   -2.927   -4.059   -2.832    8.291   11.881   11.494   16.531    9.247
   2.40   20.161   20.545   20.707   -3.956   -2.581   -2.839   -3.956   -2.581    7.328   11.233   10.210   15.187    8.428
   2.45   19.324   19.503   19.708   -2.635   -2.841   -3.676   -2.635   -2.841   10.443    9.688    7.486   14.265    8.046
   2.50   19.383   19.439   19.711   -1.482   -3.264   -3.617   -1.482   -3.264   11.805    5.362    4.838   12.966    6.919
   2.55   19.181   19.222   19.389   -1.258   -2.534   -3.819   -1.258   -2.534    9.678    4.805    3.189   11.295    5.633
   2.60   19.255   19.289   19.337   -1.148   -1.353   -3.745   -1.148   -1.353    5.066    4.300    1.553    8.586    3.412
   2.65   19.137   19.162   19.195   -0.982   -1.134   -3.863   -0.982   -1.134    4.382    3.795    1.114    8.588    2.952
   2.70   19.677   19.693   19.720   -0.789   -1.029   -3.323   -0.789   -1.029    3.419    2.621    0.811    6.362    2.192
   2.75   20.865   20.865   20.868    0.151   -0.368   -2.135    0.151   -0.368    0.785   -0.323   -0.056    2.359    0.425
   2.80   20.958   20.959   20.961   -0.229    0.275   -2.042   -0.229    0.275   -0.562    0.468   -0.063    2.149    0.367
   2.85   21.032   21.037   21.057   -0.478    0.924   -1.968   -0.478    0.924   -1.819    0.942   -0.442    2.479    1.048
   2.90   21.632   21.637   21.663   -0.436    1.073   -1.368   -0.436    1.073   -1.468    0.596   -0.468    1.606    0.826
   2.95   21.486   21.486   21.523   -0.183    1.257   -1.514   -0.183    1.257   -1.904    0.278   -0.231    1.954    0.969
   3.00   20.530   20.545   20.567   -0.781    0.951   -2.470   -0.781    0.951   -2.350    1.928   -0.743    3.807    1.565
   3.05   19.728   19.800   19.802   -1.683    0.329   -3.272   -1.683    0.329   -1.075    5.508   -0.553    6.824    2.820
   3.10   19.912   19.993   19.996   -1.800    0.370   -3.088   -1.800    0.370   -1.143    5.558   -0.666    6.457    2.857
   3.15   20.400   20.557   20.564   -2.531    0.546   -2.600   -2.531    0.546   -1.418    6.579   -1.381    6.730    3.435
   3.20   20.071   20.268   20.268   -2.820    0.015   -2.929   -2.820    0.015   -0.043    8.260   -0.041    8.266    4.130
   3.25   19.617   19.799   19.810   -2.683    0.652   -3.383   -2.683    0.652   -2.205    9.077   -1.748    9.535    4.752
   3.30   20.056   20.260   20.289   -2.868    1.093   -2.944   -2.868    1.093   -3.217    8.445   -3.133    9.044    4.782
   3.35   19.949   20.261   20.285   -3.540    1.004   -3.051   -3.540    1.004   -3.062   10.800   -3.553   11.423    5.887
   3.40   19.456   19.754   19.776   -3.414    0.944   -3.544   -3.414    0.944   -3.345   12.098   -3.223   12.552    6.479
   3.45   19.574   19.808   19.809   -3.041    0.198   -3.426   -3.041    0.198   -0.678   10.420   -0.602   10.514    5.230
   3.50   20.442   20.637   20.637   -2.831    0.070   -2.558   -2.831    0.070   -0.179    7.243   -0.198    7.283    3.624
   3.55   19.383   19.743   19.744   -3.756    0.113   -3.617   -3.756    0.113   -0.409   13.586   -0.425   13.602    6.800
   3.60   19.091   19.447   19.473   -3.700    1.009   -3.909   -3.700    1.009   -3.945   14.463   -3.734   14.994    7.725
   3.65   20.552   20.884   20.923   -3.706    1.272   -2.448   -3.706    1.272   -3.112    9.070   -4.712   10.670    5.342
   3.70   20.499   20.632   20.657   -2.341    1.018   -2.501   -2.341    1.018   -2.545    5.855   -2.383    6.386    3.407
   3.75   19.920   19.982   19.983   -1.568    0.182   -3.080   -1.568    0.182   -0.561    4.830   -0.286    5.989    2.435
   3.80   19.916   19.958   19.998   -1.290    1.259   -3.084   -1.290    1.259   -3.882    3.977   -1.624    6.378    2.895
   3.85   21.262   21.292   21.295   -1.138    0.354   -1.738   -1.138    0.354   -0.615    1.977   -0.402    2.220    1.055
   3.90   22.039   22.048   22.072   -0.658   -1.011   -0.961   -0.658   -1.011    0.972    0.633    0.665    1.190    0.669
   3.95   22.039   22.040   22.045   -0.212   -0.446   -0.961   -0.212   -0.446    0.429    0.204    0.095    0.584    0.242
   4.00   21.805   21.854   21.886   -1.460    1.191   -1.195   -1.460    1.191   -1.423    1.744   -1.739    2.489    1.422
   4.05   21.811   21.838   21.879   -1.088    1.342   -1.189   -1.088    1.342   -1.596    1.294   -1.460    2.200    1.260
   4.10   21.697   21.729   21.802   -1.183    1.788   -1.303   -1.183    1.788   -2.331    1.542   -2.115    3.148    1.752
   4.15   21.681   21.716   21.760   -1.231    1.386   -1.319   -1.231    1.386   -1.828    1.624   -1.705    2.588    1.491
   4.20   22.263   22.265   22.275   -0.318    0.644   -0.737   -0.318    0.644   -0.474    0.235   -0.205    0.529    0.284
   4.25   22.696   22.716   22.758   -0.959    1.386   -0.304   -0.959    1.386   -0.421    0.292   -1.329    1.466    0.712
   4.30   22.947   22.957   23.003   -0.669    1.468   -0.053   -0.669    1.468   -0.078    0.036   -0.982    1.303    0.493
   4.35   23.142   23.142   23.151   -0.118    0.650    0.142   -0.118    0.650    0.092   -0.017   -0.076    0.228    0.060
   4.40   22.194   22.200   22.203    0.487    0.375   -0.806    0.487    0.375   -0.302   -0.393    0.183    0.513    0.264
   4.45   21.831   21.846   21.850    0.816    0.427   -1.169    0.816    0.427   -0.499   -0.954    0.348    1.108    0.566
   4.50   21.611   21.624   21.659    0.768    1.218   -1.389    0.768    1.218   -1.692   -1.067    0.936    2.002    1.104
   4.55   21.111   21.139   21.149    1.083    0.647   -1.889    1.083    0.647   -1.222   -2.045    0.700    2.579    1.242
   4.60   21.027   21.067   21.087    1.305    0.902   -1.973    1.305    0.902   -1.781   -2.576    1.178    3.206    1.673
   4.65   21.979   22.011   22.083    1.185    1.780   -1.021    1.185    1.780   -1.817   -1.210    2.110    2.807    1.518
   4.70   21.982   21.993   22.127    0.690    2.433   -1.018    0.690    2.433   -2.476   -0.702    1.679    3.716    1.536
   4.75   22.192   22.194   22.375    0.285    2.841   -0.808    0.285    2.841   -2.295   -0.231    0.811    4.403    1.223
   4.80   22.101   22.106   22.257    0.436    2.591   -0.899    0.436    2.591   -2.329   -0.392    1.131    3.857    1.309
   4.85   22.505   22.516   22.546    0.704    1.164   -0.495    0.704    1.164   -0.576   -0.348    0.819    1.048    0.530
   4.90   22.889   22.925   22.956    1.290    1.186   -0.111    1.290    1.186   -0.132   -0.143    1.529    1.541    0.771
   4.95   22.419   22.481   22.484    1.670    0.370   -0.581    1.670    0.370   -0.215   -0.971    0.618    1.633    0.586
   5.00   22.284   22.302   22.305    0.914   -0.366   -0.716    0.914   -0.366    0.262   -0.655   -0.335    0.742    0.390
   5.05   22.269   22.270   22.272    0.187    0.305   -0.731    0.187    0.305   -0.223   -0.137    0.057    0.332    0.134
   5.10   23.312   23.318   23.321    0.547    0.323    0.312    0.547    0.323    0.101    0.171    0.177    0.250    0.133
   5.15   22.501   22.524   22.525   -1.015   -0.224   -0.499   -1.015   -0.224    0.112    0.507    0.227    0.665    0.283
   5.20   22.156   22.168   22.168   -0.721   -0.080   -0.844   -0.721   -0.080    0.067    0.609    0.058    0.619    0.308
   5.25   21.772   21.789   21.811   -0.868   -0.972   -1.228   -0.868   -0.972    1.194    1.066    0.844    1.604    0.905
   5.30   22.174   22.185   22.207   -0.689   -0.997   -0.826   -0.689   -0.997    0.824    0.569    0.687    1.075    0.607
   5.35   22.905   22.957   22.967   -1.545   -0.665   -0.095   -1.545   -0.665    0.063    0.146    1.027    1.419    0.520
   5.40   22.376   22.461   22.523   -1.953   -1.666   -0.624   -1.953   -1.666    1.039    1.218    3.252    3.488    1.812
   5.45   22.751   22.794   22.932   -1.397   -2.515   -0.249   -1.397   -2.515    0.626    0.348    3.515    4.170    1.794
   5.50   22.677   22.699   22.988   -1.010   -3.629   -0.323   -1.010   -3.629    1.172    0.326    3.665    7.147    1.931
   5.55   22.129   22.131   22.426   -0.350   -3.624   -0.871   -0.350   -3.624    3.158    0.305    1.266    7.006    1.708
   5.60   21.544   21.555   21.693   -0.685   -2.444   -1.456   -0.685   -2.444    3.559    0.997    1.674    4.281    2.029
   5.65   21.608   21.635   21.694   -1.088   -1.593   -1.392   -1.088   -1.593    2.218    1.515    1.734    2.830    1.598
   5.70   22.121   22.191   22.270   -1.755   -1.883   -0.879   -1.755   -1.883    1.655    1.543    3.305    3.700    2.003
   5.75   22.626   22.697   22.816   -1.792   -2.326   -0.374   -1.792   -2.326    0.870    0.670    4.167    4.379    2.155
   5.80   21.955   22.053   22.098   -2.075   -1.410   -1.045   -2.075   -1.410    1.473    2.168    2.924    3.692    1.964
   5.85   22.154   22.188   22.282   -1.224   -2.041   -0.846   -1.224   -2.041    1.726    1.035    2.498    3.189    1.604
   5.90   23.033   23.076   23.096   -1.414   -0.943    0.033   -1.414   -0.943   -0.031   -0.046    1.334    1.445    0.667
   5.95   22.700   22.745   22.807   -1.425   -1.680   -0.300   -1.425   -1.680    0.504    0.427    2.394    2.471    1.242
   6.00   22.141   22.202   22.252   -1.654   -1.486   -0.859   -1.654   -1.486    1.277    1.421    2.457    2.841    1.556
   6.05   21.807   21.969   21.996   -2.657   -1.108   -1.193   -2.657   -1.108    1.321    3.170    2.943    4.856    2.261
   6.10   20.771   20.857   20.913   -1.893   -1.524   -2.229   -1.893   -1.524    3.397    4.219    2.884    5.436    3.068
   6.15   20.738   20.788   20.850   -1.449   -1.604   -2.262   -1.449   -1.604    3.629    3.277    2.324    4.894    2.707
   6.20   19.652   19.714   19.780   -1.556   -1.618   -3.348   -1.556   -1.618    5.415    5.211    2.518    8.124    3.963
   6.25   20.113   20.172   20.177   -1.540   -0.444   -2.887   -1.540   -0.444    1.283    4.445    0.684    5.451    2.338
   6.30   20.365   20.419   20.434   -1.483   -0.786   -2.635   -1.483   -0.786    2.071    3.907    1.166    4.879    2.287
   6.35   19.837   19.932   19.992   -1.937   -1.553   -3.163   -1.937   -1.553    4.910    6.127    3.008    8.083    4.204
   6.40   20.350   20.392   20.434   -1.310   -1.306   -2.650   -1.310   -1.306    3.460    3.471    1.710    5.221    2.595
   6.45   20.247   20.275   20.277   -1.050    0.340   -2.753   -1.050    0.340   -0.935    2.891   -0.357    4.398    1.530
   6.50   20.198   20.229   20.239   -1.126    0.641   -2.802   -1.126    0.641   -1.797    3.155   -0.722    4.765    1.851
   6.55   19.554   19.555   19.556   -0.184    0.141   -3.446   -0.184    0.141   -0.485    0.633   -0.026    5.963    0.399
   6.60   19.169   19.178   19.205    0.582   -1.021   -3.831    0.582   -1.021    3.910   -2.229   -0.594    8.028    2.270
   6.65   18.844   18.853   18.882    0.582   -1.032   -4.156    0.582   -1.032    4.289   -2.419   -0.601    9.337    2.480
   6.70   18.865   18.869   18.937    0.370   -1.605   -4.135    0.370   -1.605    6.637   -1.529   -0.593    9.904    3.418
   6.75   18.409   18.423   18.515    0.718   -1.851   -4.591    0.718   -1.851    8.498   -3.296   -1.329   12.511    4.606
   6.80   19.409   19.423   19.597    0.739   -2.612   -3.591    0.739   -2.612    9.380   -2.653   -1.929   10.133    4.969
   6.85   19.734   19.736   19.858   -0.261   -2.200   -3.266   -0.261   -2.200    7.184    0.853    0.574    7.786    3.628
   6.90   19.563   19.566   19.706    0.382   -2.339   -3.437    0.382   -2.339    8.039   -1.312   -0.892    8.715    4.097
   6.95   19.607   19.608   19.686    0.193   -1.755   -3.393    0.193   -1.755    5.957   -0.655   -0.339    7.316    3.001
   7.00   19.899   19.901   20.071   -0.335   -2.600   -3.101   -0.335   -2.600    8.063    1.039    0.871    8.245    4.088
   7.05   20.022   20.035   20.175   -0.737   -2.369   -2.978   -0.737   -2.369    7.057    2.196    1.747    7.514    3.797
   7.10   20.861   20.878   20.922   -0.851   -1.362   -2.139   -0.851   -1.362    2.914    1.820    1.159    3.578    1.813
   7.15   20.015   20.019   20.022   -0.391    0.359   -2.985   -0.391    0.359   -1.072    1.168   -0.141    4.596    0.796
   7.20   19.769   19.790   19.795   -0.907    0.419   -3.231   -0.907    0.419   -1.354    2.930   -0.380    5.718    1.625
   7.25   20.109   20.188   20.190   -1.786   -0.253   -2.891   -1.786   -0.253    0.731    5.164    0.452    5.805    2.617
   7.30   19.974   20.042   20.051   -1.653   -0.582   -3.026   -1.653   -0.582    1.762    5.001    0.962    6.113    2.695
   7.35   20.292   20.337   20.340   -1.352   -0.379   -2.708   -1.352   -0.379    1.027    3.661    0.513    4.653    1.918
   7.40   20.452   20.488   20.498   -1.216   -0.650   -2.548   -1.216   -0.650    1.656    3.099    0.790    4.197    1.801
   7.45   20.718   20.747   20.782   -1.096   -1.213   -2.282   -1.096   -1.213    2.769    2.501    1.329    3.941    1.980
   7.50   21.555   21.636   21.757   -1.866   -2.295   -1.445   -1.866   -2.295    3.317    2.697    4.283    5.419    3.026
   7.55   21.570   21.683   21.728   -2.213   -1.400   -1.430   -2.213   -1.400    2.002    3.166    3.098    4.452    2.431
   7.60   22.903   22.989   22.992   -1.979   -0.407   -0.097   -1.979   -0.407    0.039    0.191    0.805    2.045    0.414
   7.65   23.040   23.086   23.100   -1.465   -0.802    0.040   -1.465   -0.802   -0.032   -0.058    1.175    1.396    0.588
   7.70   22.803   22.833   22.835   -1.159   -0.301   -0.197   -1.159   -0.301    0.059    0.228    0.349    0.736    0.210
   7.75   22.556   22.651   22.652   -2.071   -0.236   -0.444   -2.071   -0.236    0.105    0.920    0.489    2.272    0.524
   7.80   22.312   22.385   22.440   -1.810   -1.572   -0.688   -1.810   -1.572    1.082    1.246    2.845    3.110    1.645
   7.85   22.421   22.459   22.494   -1.299   -1.266   -0.579   -1.299   -1.266    0.732    0.752    1.644    1.812    0.975
   7.90   21.926   21.937   21.958   -0.697   -0.956   -1.074   -0.697   -0.956    1.026    0.748    0.666    1.276    0.717
   7.95   21.993   21.997   22.101   -0.407   -2.140   -1.007   -0.407   -2.140    2.154    0.409    0.870    2.878    1.179
   8.00   21.437   21.446   21.559   -0.635   -2.201   -1.563   -0.635   -2.201    3.442    0.992    1.397    3.847    1.922
   8.05   21.791   21.799   21.869   -0.587   -1.748   -1.209   -0.587   -1.748    2.113    0.709    1.025    2.430    1.227
   8.10   21.410   21.439   21.586   -1.111   -2.517   -1.590   -1.111   -2.517    4.002    1.766    2.796    5.049    2.596
   8.15   21.302   21.409   21.485   -2.135   -1.800   -1.698   -2.135   -1.800    3.056    3.624    3.843    5.340    3.052
   8.20   21.763   21.900   21.912   -2.451   -0.709   -1.237   -2.451   -0.709    0.878    3.032    1.739    4.020    1.802
   8.25   21.408   21.568   21.581   -2.625   -0.725   -1.592   -2.625   -0.725    1.154    4.178    1.902    4.974    2.367
   8.30   20.992   21.196   21.223   -2.931   -1.079   -2.008   -2.931   -1.079    2.166    5.884    3.162    6.892    3.511
   8.35   21.509   21.737   21.784   -3.141   -1.424   -1.491   -3.141   -1.424    2.122    4.682    4.471    7.056    3.406
   8.40   21.186   21.447   21.458   -3.331   -0.691   -1.814   -3.331   -0.691    1.254    6.041    2.303    7.431    3.293
   8.45   22.116   22.297   22.310   -2.836   -0.747   -0.884   -2.836   -0.747    0.660    2.506    2.118    4.691    1.674
   8.50   22.343   22.539   22.544   -2.962   -0.513   -0.657   -2.962   -0.513    0.337    1.946    1.520    4.734    1.246
   8.55   21.252   21.446   21.450   -2.877    0.388   -1.748   -2.877    0.388   -0.678    5.028   -1.116    5.741    2.597
   8.60   21.679   21.831   21.845   -2.571    0.794   -1.321   -2.571    0.794   -1.048    3.396   -2.040    4.492    2.049
   8.65   21.031   21.262   21.266   -3.127    0.371   -1.969   -3.127    0.371   -0.730    6.156   -1.159    6.895    3.153
   8.70   21.532   21.788   21.827   -3.331    1.308   -1.468   -3.331    1.308   -1.921    4.890   -4.358    7.480    3.413
   8.75   21.834   21.978   22.050   -2.513    1.777   -1.166   -2.513    1.777   -2.072    2.930   -4.466    5.416    2.865
   8.80   22.403   22.527   22.583   -2.357    1.597   -0.597   -2.357    1.597   -0.953    1.407   -3.765    4.232    2.065
   8.85   21.867   21.939   22.029   -1.777    1.988   -1.133   -1.777    1.988   -2.252    2.013   -3.532    4.196    2.324
   8.90   21.957   21.998   22.068   -1.354    1.758   -1.043   -1.354    1.758   -1.834    1.412   -2.380    3.006    1.660
   8.95   21.505   21.569   21.637   -1.668    1.706   -1.495   -1.668    1.706   -2.550    2.495   -2.846    3.964    2.282
   9.00   21.278   21.301   21.382   -0.992    1.864   -1.722   -0.992    1.864   -3.211    1.709   -1.850    3.713    2.040
   9.05   20.961   20.987   21.055   -1.046    1.685   -2.039   -1.046    1.685   -3.437    2.132   -1.762    4.046    2.206
   9.10   21.059   21.140   21.208   -1.840    1.708   -1.941   -1.840    1.708   -3.315    3.572   -3.144    5.036    2.900
   9.15   20.952   20.973   21.002   -0.940    1.093   -2.048   -0.940    1.093   -2.238    1.925   -1.027    3.136    1.563
   9.20   20.710   20.720   20.727   -0.651    0.543   -2.290   -0.651    0.543   -1.243    1.490   -0.353    2.981    0.986
   9.25   21.328   21.352   21.352   -1.018   -0.104   -1.672   -1.018   -0.104    0.173    1.702    0.105    1.922    0.857
   9.30   21.796   21.802   21.804   -0.506   -0.305   -1.204   -0.506   -0.305    0.367    0.609    0.154    0.899    0.364
   9.35   22.360   22.381   22.391    0.949    0.695   -0.640    0.949    0.695   -0.445   -0.607    0.660    0.897    0.501
   9.40   22.881   22.883   22.908   -0.287    1.089   -0.119   -0.287    1.089   -0.130    0.034   -0.313    0.641    0.170
   9.45   23.730   23.730   23.747   -0.093    0.884    0.730   -0.093    0.884    0.646   -0.068   -0.083    0.662    0.327
   9.50   23.725   23.729   23.743    0.456    0.796    0.725    0.456    0.796    0.577    0.330    0.363    0.683    0.379
   9.55   22.983   22.985   23.019   -0.318    1.248   -0.017   -0.318    1.248   -0.021    0.005   -0.397    0.830    0.199
   9.60   22.880   22.881   22.921   -0.216    1.351   -0.120   -0.216    1.351   -0.162    0.026   -0.292    0.944    0.168
   9.65   22.137   22.144   22.167    0.554    1.008   -0.863    0.554    1.008   -0.869   -0.478    0.559    1.034    0.569
   9.70   22.162   22.177   22.212    0.799    1.250   -0.838    0.799    1.250   -1.047   -0.669    0.998    1.451    0.797
   9.75   22.976   23.015   23.034    1.345    0.949   -0.024    1.345    0.949   -0.023   -0.033    1.276    1.355    0.638
   9.80   22.607   22.678   22.698    1.804    0.935   -0.393    1.804    0.935   -0.368   -0.710    1.688    2.143    0.934
   9.85   22.584   22.629   22.671    1.424    1.379   -0.416    1.424    1.379   -0.574   -0.593    1.964    2.051    1.065
   9.90   22.083   22.139   22.183    1.581    1.385   -0.917    1.581    1.385   -1.270   -1.450    2.189    2.628    1.458
   9.95   22.621   22.631   22.667    0.704    1.274   -0.379    0.704    1.274   -0.483   -0.267    0.896    1.131    0.526
  10.00   22.014   22.157   22.251    2.513    2.042   -0.986    2.513    2.042   -2.014   -2.479    5.133    5.730    3.023
  10.05   21.510   21.643   21.650    2.399    0.521   -1.490    2.399    0.521   -0.777   -3.575    1.250    4.123    1.933
  10.10   22.192   22.340   22.346    2.567    0.520   -0.808    2.567    0.520   -0.420   -2.074    1.335    3.756    1.251
  10.15   22.040   22.130   22.192    1.998    1.659   -0.960    1.998    1.659   -1.594   -1.919    3.315    3.834    2.074
  10.20   22.002   22.094   22.229    2.015    2.448   -0.998    2.015    2.448   -2.444   -2.012    4.933    5.525    2.931
  10.25   22.265   22.341   22.535    1.835    2.955   -0.735    1.835    2.955   -2.171   -1.349    5.423    6.319    2.997
  10.30   21.768   21.809   21.996    1.340    2.861   -1.232    1.340    2.861   -3.524   -1.651    3.833    5.748    2.731
  10.35   20.638   20.646   20.799    0.554    2.517   -2.362    0.554    2.517   -5.943   -1.307    1.393    6.108    3.121
  10.40   21.070   21.085   21.188    0.813    2.082   -1.930    0.813    2.082   -4.019   -1.569    1.693    4.361    2.317
  10.45   20.929   20.932   21.014    0.349    1.852   -2.071    0.349    1.852   -3.834   -0.722    0.645    3.919    1.977
  10.50   21.536   21.537   21.557   -0.201    0.930   -1.464   -0.201    0.930   -1.362    0.294   -0.187    1.524    0.703
  10.55   22.336   22.339   22.342   -0.366    0.390   -0.664   -0.366    0.390   -0.259    0.244   -0.143    0.364    0.192
  10.60   21.414   21.415   21.415   -0.196    0.053   -1.586   -0.196    0.053   -0.084    0.311   -0.010    1.278    0.161
  10.65   21.056   21.057   21.065   -0.234    0.572   -1.944   -0.234    0.572   -1.112    0.454   -0.134    2.080    0.604
  10.70   20.992   20.992   21.007   -0.054    0.787   -2.008   -0.054    0.787   -1.580    0.108   -0.042    2.327    0.792
  10.75   21.713   21.724   21.764    0.689    1.311   -1.287    0.689    1.311   -1.687   -0.886    0.903    1.925    1.055
  10.80   21.250   21.252   21.265    0.271    0.759   -1.750    0.271    0.759   -1.329   -0.475    0.206    1.857    0.713
  10.85   22.162   22.181   22.182    0.930    0.223   -0.838    0.930    0.223   -0.187   -0.780    0.207    0.809    0.414
  10.90   21.713   21.739   21.759    1.071    0.939   -1.287    1.071    0.939   -1.209   -1.379    1.006    1.843    1.046
  10.95   21.684   21.708   21.791    1.040    1.899   -1.316    1.040    1.899   -2.500   -1.368    1.974    3.210    1.733
  11.00   22.203   22.207   22.337    0.439    2.411   -0.797    0.439    2.411   -1.923   -0.350    1.059    3.321    1.111
  11.05   22.920   22.921   22.997   -0.104    1.879   -0.080   -0.104    1.879   -0.150    0.008   -0.195    1.774    0.123
  11.10   22.189   22.189   22.265    0.073    1.841   -0.811    0.073    1.841   -1.493   -0.059    0.135    2.026    0.750
  11.15   22.204   22.209   22.263    0.496    1.541   -0.796    0.496    1.541   -1.227   -0.395    0.765    1.628    0.750
  11.20   21.621   21.621   21.672    0.068    1.482   -1.379    0.068    1.482   -2.043   -0.094    0.101    2.051    1.024
  11.25   21.355   21.356   21.405   -0.086    1.455   -1.645   -0.086    1.455   -2.393    0.142   -0.126    2.414    1.200
