   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
  51.30   13.932   13.948   13.948    0.669   -0.014    0.932    0.669   -0.014   -0.013    0.623   -0.010    0.658    0.312
  51.35   13.914   13.933   13.934    0.727    0.120    0.914    0.727    0.120    0.109    0.665    0.087    0.689    0.340
  51.40   13.850   13.866   13.867    0.669    0.147    0.850    0.669    0.147    0.125    0.568    0.098    0.595    0.295
  51.45   13.688   13.694   13.694    0.387    0.113    0.688    0.387    0.113    0.078    0.266    0.044    0.318    0.140
  51.50   13.575   13.585   13.585    0.530    0.098    0.575    0.530    0.098    0.056    0.304    0.052    0.310    0.157
  51.55   13.546   13.558   13.558    0.551   -0.058    0.546    0.551   -0.058   -0.032    0.301   -0.032    0.303    0.152
  51.60   13.552   13.561   13.562    0.502   -0.181    0.552    0.502   -0.181   -0.100    0.277   -0.091    0.295    0.154
  51.65   13.688   13.703   13.703    0.652    0.068    0.688    0.652    0.068    0.047    0.448    0.044    0.451    0.226
  51.70   13.641   13.652   13.652    0.539    0.024    0.641    0.539    0.024    0.015    0.346    0.013    0.351    0.173
  51.75   13.563   13.572   13.572    0.504    0.043    0.563    0.504    0.043    0.024    0.284    0.022    0.286    0.143
  51.80   13.346   13.346   13.347    0.142    0.055    0.346    0.142    0.055    0.019    0.049    0.008    0.071    0.027
  51.85   13.385   13.387   13.389    0.246    0.203    0.385    0.246    0.203    0.078    0.095    0.050    0.125    0.066
  51.90   13.224   13.226   13.228    0.196    0.230    0.224    0.196    0.230    0.052    0.044    0.045    0.071    0.041
  51.95   13.171   13.171   13.173    0.075    0.237    0.171    0.075    0.237    0.041    0.013    0.018    0.046    0.023
  52.00   13.212   13.215   13.216    0.285    0.173    0.212    0.285    0.173    0.037    0.060    0.049    0.078    0.043
  52.05   13.237   13.245   13.248    0.465    0.243    0.237    0.465    0.243    0.058    0.110    0.113    0.166    0.084
  52.10   13.281   13.287   13.288    0.379    0.179    0.281    0.379    0.179    0.050    0.107    0.068    0.127    0.068
  52.15   13.128   13.136   13.136    0.447    0.128    0.128    0.447    0.128    0.016    0.057    0.057    0.116    0.041
  52.20   13.110   13.117   13.117    0.432    0.035    0.110    0.432    0.035    0.004    0.047    0.015    0.100    0.025
  52.25   13.217   13.221   13.221    0.332    0.036    0.217    0.332    0.036    0.008    0.072    0.012    0.079    0.037
  52.30   13.284   13.286   13.286    0.249   -0.087    0.284    0.249   -0.087   -0.025    0.071   -0.022    0.075    0.039
  52.35   13.285   13.296   13.296    0.527    0.046    0.285    0.527    0.046    0.013    0.150    0.024    0.180    0.076
  52.40   13.319   13.342   13.342    0.776   -0.003    0.319    0.776   -0.003   -0.001    0.248   -0.002    0.352    0.124
  52.45   13.411   13.439   13.440    0.867   -0.123    0.411    0.867   -0.123   -0.050    0.357   -0.106    0.468    0.188
  52.50   13.484   13.504   13.505    0.743   -0.094    0.484    0.743   -0.094   -0.046    0.360   -0.070    0.398    0.185
  52.55   13.712   13.720   13.720    0.485   -0.052    0.712    0.485   -0.052   -0.037    0.345   -0.025    0.372    0.174
  52.60   13.722   13.736   13.737    0.635    0.091    0.722    0.635    0.091    0.066    0.458    0.058    0.466    0.233
  52.65   13.559   13.576   13.579    0.664    0.294    0.559    0.664    0.294    0.165    0.372    0.195    0.420    0.225
  52.70   13.242   13.264   13.270    0.776    0.386    0.242    0.776    0.386    0.093    0.187    0.300    0.405    0.183
  52.75   13.356   13.372   13.375    0.648    0.264    0.356    0.648    0.264    0.094    0.231    0.171    0.308    0.151
  52.80   13.328   13.348   13.352    0.745    0.325    0.328    0.745    0.325    0.106    0.244    0.242    0.384    0.180
  52.85   13.505   13.524   13.527    0.708    0.313    0.505    0.708    0.313    0.158    0.358    0.222    0.428    0.225
  52.90   13.513   13.531   13.538    0.690    0.436    0.513    0.690    0.436    0.224    0.354    0.301    0.465    0.258
  52.95   13.477   13.506   13.509    0.876    0.288    0.477    0.876    0.288    0.137    0.418    0.252    0.539    0.254
  53.00   13.432   13.466   13.468    0.958    0.256    0.432    0.958    0.256    0.111    0.413    0.246    0.585    0.247
  53.05   13.547   13.579   13.582    0.921    0.306    0.547    0.921    0.306    0.168    0.504    0.282    0.621    0.301
  53.10   13.534   13.553   13.554    0.719    0.203    0.534    0.719    0.203    0.109    0.384    0.146    0.422    0.213
  53.15   13.374   13.407   13.411    0.940    0.340    0.374    0.940    0.340    0.127    0.352    0.320    0.570    0.246
  53.20   13.397   13.431   13.437    0.947    0.420    0.397    0.947    0.420    0.167    0.376    0.397    0.615    0.286
  53.25   13.323   13.341   13.346    0.703    0.367    0.323    0.703    0.367    0.119    0.227    0.258    0.366    0.182
  53.30   13.237   13.261   13.266    0.802    0.355    0.237    0.802    0.355    0.084    0.190    0.285    0.413    0.176
  53.35   13.162   13.186   13.189    0.798    0.285    0.162    0.798    0.285    0.046    0.129    0.227    0.372    0.133
  53.40   13.254   13.271   13.275    0.670    0.318    0.254    0.670    0.318    0.081    0.170    0.213    0.307    0.142
  53.45   13.153   13.168   13.169    0.629    0.205    0.153    0.629    0.205    0.031    0.096    0.129    0.230    0.082
  53.50   13.172   13.192   13.194    0.717    0.279    0.172    0.717    0.279    0.048    0.123    0.200    0.310    0.120
  53.55   13.267   13.280   13.281    0.584    0.159    0.267    0.584    0.159    0.042    0.156    0.093    0.219    0.093
  53.60   13.242   13.253   13.260    0.523    0.442    0.242    0.523    0.442    0.107    0.127    0.231    0.264    0.142
  53.65   13.207   13.212   13.216    0.364    0.355    0.207    0.364    0.355    0.073    0.075    0.129    0.150    0.083
  53.70   13.408   13.409   13.415    0.179    0.408    0.408    0.179    0.408    0.166    0.073    0.073    0.182    0.098
  53.75   13.516   13.516   13.517    0.002    0.114    0.516    0.002    0.114    0.059    0.001    0.000    0.140    0.029
  53.80   13.441   13.441   13.442   -0.129    0.149    0.441   -0.129    0.149    0.066   -0.057   -0.019    0.116    0.044
  53.85   13.367   13.367   13.368   -0.108    0.111    0.367   -0.108    0.111    0.041   -0.040   -0.012    0.079    0.029
  53.90   13.244   13.247   13.248   -0.266   -0.186    0.244   -0.266   -0.186   -0.045   -0.065    0.050    0.083    0.047
  53.95   13.459   13.460   13.461   -0.172   -0.146    0.459   -0.172   -0.146   -0.067   -0.079    0.025    0.131    0.053
  54.00   13.465   13.466   13.466   -0.080   -0.005    0.465   -0.080   -0.005   -0.002   -0.037    0.000    0.111    0.019
  54.05   13.435   13.436   13.437   -0.176   -0.090    0.435   -0.176   -0.090   -0.039   -0.077    0.016    0.114    0.044
  54.10   13.345   13.345   13.345   -0.008    0.014    0.345   -0.008    0.014    0.005   -0.003   -0.000    0.059    0.003
  54.15   13.487   13.487   13.488    0.120    0.136    0.487    0.120    0.136    0.066    0.059    0.016    0.135    0.045
  54.20   13.585   13.585   13.586    0.020    0.136    0.585    0.020    0.136    0.079    0.012    0.003    0.181    0.040
  54.25   13.504   13.505   13.506   -0.140    0.176    0.504   -0.140    0.176    0.088   -0.070   -0.025    0.152    0.058
  54.30   13.456   13.456   13.457   -0.020    0.161    0.456   -0.020    0.161    0.073   -0.009   -0.003    0.117    0.037
  54.35   13.273   13.273   13.276   -0.107    0.278    0.273   -0.107    0.278    0.076   -0.029   -0.030    0.082    0.043
  54.40   13.301   13.302   13.303   -0.226    0.070    0.301   -0.226    0.070    0.021   -0.068   -0.016    0.073    0.036
  54.45   13.358   13.359   13.359   -0.130    0.058    0.358   -0.130    0.058    0.021   -0.046   -0.008    0.074    0.026
  54.50   13.202   13.203   13.205   -0.108    0.236    0.202   -0.108    0.236    0.048   -0.022   -0.025    0.054    0.029
  54.55   13.109   13.110   13.113   -0.145    0.306    0.109   -0.145    0.306    0.033   -0.016   -0.044    0.063    0.029
  54.60   13.227   13.232   13.233   -0.355    0.223    0.227   -0.355    0.223    0.051   -0.081   -0.079    0.114    0.062
  54.65   13.025   13.028   13.031   -0.254    0.262    0.025   -0.254    0.262    0.007   -0.006   -0.066    0.067    0.034
  54.70   13.073   13.075   13.082   -0.228    0.448    0.073   -0.228    0.448    0.033   -0.017   -0.102    0.129    0.054
  54.75   13.001   13.003   13.022   -0.243    0.697    0.001   -0.243    0.697    0.001   -0.000   -0.169    0.272    0.085
  54.80   12.963   12.964   12.974   -0.163    0.501   -0.037   -0.163    0.501   -0.018    0.006   -0.082    0.140    0.042
  54.85   12.944   12.944   12.952    0.055    0.454   -0.056    0.055    0.454   -0.025   -0.003    0.025    0.106    0.018
  54.90   12.924   12.928   12.935   -0.297    0.442   -0.076   -0.297    0.442   -0.033    0.022   -0.131    0.145    0.069
  54.95   12.771   12.772   12.775   -0.211    0.250   -0.229   -0.211    0.250   -0.057    0.048   -0.053    0.080    0.046
  55.00   12.821   12.822   12.822   -0.132    0.092   -0.179   -0.132    0.092   -0.016    0.024   -0.012    0.029    0.016
  55.05   13.030   13.030   13.031   -0.036    0.222    0.030   -0.036    0.222    0.007   -0.001   -0.008    0.026    0.005
  55.10   13.215   13.215   13.216    0.123    0.113    0.215    0.123    0.113    0.024    0.027    0.014    0.037    0.019
  55.15   13.183   13.185   13.186    0.262    0.154    0.183    0.262    0.154    0.028    0.048    0.040    0.063    0.034
  55.20   13.055   13.056   13.058    0.168    0.178    0.055    0.168    0.178    0.010    0.009    0.030    0.031    0.016
  55.25   13.203   13.204   13.204    0.074    0.109    0.203    0.074    0.109    0.022    0.015    0.008    0.029    0.014
  55.30   13.219   13.220   13.220    0.196    0.079    0.219    0.196    0.079    0.017    0.043    0.015    0.046    0.024
  55.35   13.015   13.016   13.016    0.195    0.017    0.015    0.195    0.017    0.000    0.003    0.003    0.019    0.002
  55.40   13.084   13.085   13.089    0.193    0.322    0.084    0.193    0.322    0.027    0.016    0.062    0.074    0.035
  55.45   13.162   13.165   13.169    0.275    0.327    0.162    0.275    0.327    0.053    0.045    0.090    0.104    0.057
  55.50   13.212   13.213   13.215    0.141    0.192    0.212    0.141    0.192    0.041    0.030    0.027    0.051    0.029
  55.55   13.259   13.265   13.266    0.396    0.206    0.259    0.396    0.206    0.053    0.102    0.081    0.133    0.071
  55.60   13.209   13.212   13.213    0.300    0.065    0.209    0.300    0.065    0.014    0.063    0.019    0.069    0.033
  55.65   13.193   13.198   13.198    0.342    0.021    0.193    0.342    0.021    0.004    0.066    0.007    0.077    0.033
  55.70   13.230   13.232   13.232    0.240   -0.047    0.230    0.240   -0.047   -0.011    0.055   -0.011    0.056    0.029
  55.75   13.323   13.323   13.323    0.110   -0.032    0.323    0.110   -0.032   -0.010    0.035   -0.003    0.059    0.019
  55.80   13.143   13.147   13.148    0.294   -0.172    0.143    0.294   -0.172   -0.025    0.042   -0.051    0.068    0.035
  55.85   13.280   13.283   13.283    0.289   -0.135    0.280    0.289   -0.135   -0.038    0.081   -0.039    0.090    0.049
  55.90   13.352   13.356   13.356    0.327    0.011    0.352    0.327    0.011    0.004    0.115    0.004    0.115    0.057
  55.95   13.265   13.272   13.272    0.420   -0.060    0.265    0.420   -0.060   -0.016    0.111   -0.025    0.125    0.058
  56.00   13.315   13.320   13.320    0.367    0.062    0.315    0.367    0.062    0.020    0.116    0.023    0.119    0.060
  56.05   13.405   13.412   13.414    0.435   -0.179    0.405    0.435   -0.179   -0.072    0.176   -0.078    0.193    0.103
  56.10   13.363   13.369   13.370    0.402   -0.201    0.363    0.402   -0.201   -0.073    0.146   -0.081    0.167    0.091
  56.15   13.390   13.400   13.400    0.506   -0.148    0.390    0.506   -0.148   -0.058    0.197   -0.075    0.215    0.109
  56.20   13.669   13.685   13.686    0.679   -0.052    0.669    0.679   -0.052   -0.035    0.454   -0.035    0.455    0.228
  56.25   13.579   13.589   13.589    0.519    0.035    0.579    0.519    0.035    0.020    0.300    0.018    0.303    0.151
  56.30   13.390   13.400   13.400    0.524    0.016    0.390    0.524    0.016    0.006    0.204    0.009    0.213    0.102
  56.35   13.204   13.209   13.209    0.371    0.077    0.204    0.371    0.077    0.016    0.076    0.029    0.093    0.041
  56.40   13.345   13.346   13.347    0.189   -0.177    0.345    0.189   -0.177   -0.061    0.065   -0.033    0.093    0.048
  56.45   13.438   13.440   13.444    0.229   -0.301    0.438    0.229   -0.301   -0.132    0.100   -0.069    0.168    0.090
  56.50   13.280   13.285   13.288    0.375   -0.270    0.280    0.375   -0.270   -0.076    0.105   -0.101    0.146    0.082
  56.55   13.256   13.258   13.258    0.245   -0.074    0.256    0.245   -0.074   -0.019    0.063   -0.018    0.065    0.034
  56.60   13.225   13.226   13.226    0.135   -0.077    0.225    0.135   -0.077   -0.017    0.030   -0.010    0.037    0.018
  56.65   13.221   13.222   13.222    0.091   -0.121    0.221    0.091   -0.121   -0.027    0.020   -0.011    0.036    0.018
  56.70   13.260   13.260   13.261    0.069   -0.159    0.260    0.069   -0.159   -0.041    0.018   -0.011    0.049    0.023
  56.75   13.336   13.337   13.342    0.096   -0.384    0.336    0.096   -0.384   -0.129    0.032   -0.037    0.135    0.069
  56.80   13.387   13.389   13.392    0.196   -0.265    0.387    0.196   -0.265   -0.103    0.076   -0.052    0.129    0.069
  56.85   13.353   13.363   13.363    0.517   -0.131    0.353    0.517   -0.131   -0.046    0.182   -0.068    0.205    0.100
  56.90   13.290   13.303   13.306    0.590   -0.261    0.290    0.590   -0.261   -0.076    0.171   -0.154    0.250    0.121
  56.95   13.219   13.224   13.230    0.370   -0.377    0.219    0.370   -0.377   -0.083    0.081   -0.139    0.163    0.091
  57.00   13.346   13.349   13.355    0.267   -0.432    0.346    0.267   -0.432   -0.149    0.092   -0.115    0.189    0.105
  57.05   13.209   13.211   13.220    0.277   -0.478    0.209    0.277   -0.478   -0.100    0.058   -0.132    0.174    0.088
  57.10   13.083   13.084   13.094    0.175   -0.500    0.083    0.175   -0.500   -0.042    0.015   -0.087    0.144    0.049
  57.15   13.146   13.146   13.160    0.103   -0.601    0.146    0.103   -0.601   -0.088    0.015   -0.062    0.197    0.054
  57.20   13.150   13.151   13.164    0.129   -0.587    0.150    0.129   -0.587   -0.088    0.019   -0.076    0.192    0.059
  57.25   13.125   13.126   13.132    0.140   -0.406    0.125    0.140   -0.406   -0.051    0.018   -0.057    0.100    0.039
  57.30   13.038   13.038   13.047    0.066   -0.469    0.038    0.066   -0.469   -0.018    0.002   -0.031    0.113    0.018
  57.35   13.074   13.074   13.092    0.037   -0.685    0.074    0.037   -0.685   -0.051    0.003   -0.025    0.238    0.028
  57.40   13.072   13.072   13.085    0.029   -0.594    0.072    0.029   -0.594   -0.043    0.002   -0.017    0.180    0.023
  57.45   13.123   13.123   13.133   -0.006   -0.523    0.123   -0.006   -0.523   -0.064   -0.001    0.003    0.144    0.032
  57.50   13.064   13.065   13.071    0.082   -0.412    0.064    0.082   -0.412   -0.026    0.005   -0.034    0.090    0.022
  57.55   13.132   13.132   13.137    0.024   -0.377    0.132    0.024   -0.377   -0.050    0.003   -0.009    0.080    0.025
  57.60   13.305   13.305   13.310   -0.094   -0.367    0.305   -0.094   -0.367   -0.112   -0.029    0.035    0.118    0.060
  57.65   13.200   13.200   13.202   -0.051   -0.252    0.200   -0.051   -0.252   -0.050   -0.010    0.013    0.053    0.026
  57.70   13.293   13.293   13.294   -0.047   -0.177    0.293   -0.047   -0.177   -0.052   -0.014    0.008    0.060    0.027
  57.75   13.489   13.489   13.493   -0.066   -0.342    0.489   -0.066   -0.342   -0.167   -0.032    0.022    0.180    0.086
  57.80   13.465   13.465   13.476   -0.033   -0.528    0.465   -0.033   -0.528   -0.246   -0.015    0.017    0.248    0.123
  57.85   13.476   13.476   13.489   -0.062   -0.594    0.476   -0.062   -0.594   -0.283   -0.029    0.037    0.291    0.143
  57.90   13.469   13.469   13.478   -0.060   -0.509    0.469   -0.060   -0.509   -0.239   -0.028    0.030    0.241    0.121
  57.95   13.427   13.427   13.431   -0.105   -0.329    0.427   -0.105   -0.329   -0.140   -0.045    0.034    0.150    0.076
  58.00   13.344   13.344   13.353    0.110   -0.477    0.344    0.110   -0.477   -0.164    0.038   -0.053    0.179    0.088
  58.05   13.169   13.169   13.174   -0.017   -0.356    0.169   -0.017   -0.356   -0.060   -0.003    0.006    0.078    0.030
  58.10   13.167   13.168   13.171   -0.176   -0.292    0.167   -0.176   -0.292   -0.049   -0.029    0.051    0.072    0.038
  58.15   13.130   13.131   13.132   -0.196   -0.144    0.130   -0.196   -0.144   -0.019   -0.026    0.028    0.038    0.021
  58.20   13.114   13.115   13.115   -0.160   -0.119    0.114   -0.160   -0.119   -0.014   -0.018    0.019    0.026    0.015
  58.25   13.254   13.257   13.257   -0.292    0.000    0.254   -0.292    0.000    0.000   -0.074   -0.000    0.075    0.037
  58.30   13.376   13.381   13.381   -0.381   -0.034    0.376   -0.381   -0.034   -0.013   -0.143    0.013    0.144    0.072
  58.35   13.397   13.404   13.404   -0.416   -0.067    0.397   -0.416   -0.067   -0.027   -0.165    0.028    0.168    0.085
  58.40   13.494   13.495   13.495   -0.152   -0.083    0.494   -0.152   -0.083   -0.041   -0.075    0.013    0.137    0.043
  58.45   13.610   13.611   13.612   -0.076   -0.201    0.610   -0.076   -0.201   -0.123   -0.046    0.015    0.209    0.066
  58.50   13.602   13.603   13.603   -0.174    0.081    0.602   -0.174    0.081    0.049   -0.105   -0.014    0.199    0.058
  58.55   13.370   13.374   13.374   -0.317   -0.059    0.370   -0.317   -0.059   -0.022   -0.117    0.019    0.120    0.060
  58.60   13.376   13.380   13.380   -0.335   -0.125    0.376   -0.335   -0.125   -0.047   -0.126    0.042    0.135    0.070
  58.65   13.558   13.558   13.559   -0.131   -0.166    0.558   -0.131   -0.166   -0.093   -0.073    0.022    0.178    0.060
  58.70   13.586   13.587   13.590   -0.147   -0.283    0.586   -0.147   -0.283   -0.166   -0.086    0.042    0.222    0.096
  58.75   13.585   13.585   13.588    0.039   -0.285    0.585    0.039   -0.285   -0.167    0.023   -0.011    0.213    0.085
  58.80   13.713   13.714   13.723   -0.105   -0.494    0.713   -0.105   -0.494   -0.352   -0.075    0.052    0.382    0.182
  58.85   13.539   13.539   13.550   -0.037   -0.538    0.539   -0.037   -0.538   -0.290   -0.020    0.020    0.291    0.146
  58.90   13.613   13.614   13.629    0.129   -0.645    0.613    0.129   -0.645   -0.395    0.079   -0.083    0.404    0.206
  58.95   13.624   13.625   13.641    0.212   -0.660    0.624    0.212   -0.660   -0.411    0.132   -0.140    0.434    0.227
  59.00   13.463   13.470   13.488    0.410   -0.707    0.463    0.410   -0.707   -0.327    0.190   -0.290    0.441    0.238
  59.05   13.412   13.416   13.431    0.327   -0.623    0.412    0.327   -0.623   -0.257    0.135   -0.204    0.333    0.177
  59.10   13.306   13.310   13.327    0.294   -0.682    0.306    0.294   -0.682   -0.209    0.090   -0.201    0.323    0.152
  59.15   13.326   13.327   13.348    0.195   -0.747    0.326    0.195   -0.747   -0.243    0.064   -0.146    0.351    0.145
  59.20   13.267   13.269   13.297    0.191   -0.867    0.267    0.191   -0.867   -0.232    0.051   -0.165    0.430    0.145
  59.25   13.348   13.348   13.383   -0.032   -0.960    0.348   -0.032   -0.960   -0.334   -0.011    0.030    0.522    0.168
  59.30   13.233   13.233   13.262    0.040   -0.883    0.233    0.040   -0.883   -0.206    0.009   -0.035    0.418    0.104
  59.35   13.353   13.353   13.382    0.040   -0.878    0.353    0.040   -0.878   -0.310    0.014   -0.036    0.449    0.156
  59.40   13.462   13.462   13.483    0.112   -0.761    0.462    0.112   -0.761   -0.351    0.052   -0.085    0.402    0.182
  59.45   13.388   13.388   13.407    0.085   -0.717    0.388    0.085   -0.717   -0.278    0.033   -0.061    0.336    0.143
  59.50   13.464   13.465   13.496    0.100   -0.925    0.464    0.100   -0.925   -0.429    0.046   -0.093    0.541    0.221
  59.55   13.256   13.258   13.294    0.236   -0.981    0.256    0.236   -0.981   -0.251    0.060   -0.232    0.541    0.173
  59.60   13.291   13.293   13.341    0.213   -1.138    0.291    0.213   -1.138   -0.331    0.062   -0.243    0.713    0.208
  59.65   13.450   13.454   13.507    0.296   -1.194    0.450    0.296   -1.194   -0.538    0.134   -0.354    0.859    0.329
  59.70   13.533   13.537   13.579    0.349   -1.060    0.533    0.349   -1.060   -0.565    0.186   -0.370    0.765    0.350
  59.75   13.579   13.588   13.622    0.498   -0.960    0.579    0.498   -0.960   -0.556    0.288   -0.478    0.753    0.394
  59.80   13.468   13.468   13.504    0.123   -0.990    0.468    0.123   -0.990   -0.463    0.057   -0.122    0.607    0.241
  59.85   13.357   13.364   13.392    0.420   -0.858    0.357    0.420   -0.858   -0.307    0.150   -0.360    0.520    0.248
  59.90   13.484   13.492   13.519    0.457   -0.854    0.484    0.457   -0.854   -0.413    0.221   -0.390    0.586    0.305
  59.95   13.630   13.641   13.656    0.540   -0.635    0.630    0.540   -0.635   -0.400    0.340   -0.343    0.546    0.314
  60.00   13.547   13.561   13.571    0.628   -0.521    0.547    0.628   -0.521   -0.285    0.343   -0.327    0.482    0.277
  60.05   13.489   13.507   13.513    0.689   -0.420    0.489    0.689   -0.420   -0.206    0.337   -0.289    0.445    0.245
  60.10   13.519   13.537   13.545    0.706   -0.440    0.519    0.706   -0.440   -0.228    0.367   -0.311    0.481    0.266
  60.15   13.458   13.475   13.486    0.691   -0.544    0.458    0.691   -0.544   -0.249    0.316   -0.376    0.491    0.275
  60.20   13.442   13.459   13.472    0.679   -0.604    0.442    0.679   -0.604   -0.267    0.300   -0.410    0.510    0.287
  60.25   13.501   13.512   13.530    0.544   -0.690    0.501    0.544   -0.690   -0.346    0.272   -0.375    0.511    0.289
  60.30   13.450   13.454   13.468    0.321   -0.612    0.450    0.321   -0.612   -0.276    0.144   -0.196    0.340    0.184
  60.35   13.411   13.417   13.430    0.422   -0.588    0.411    0.422   -0.588   -0.241    0.173   -0.248    0.346    0.194
  60.40   13.388   13.396   13.400    0.472   -0.317    0.388    0.472   -0.317   -0.123    0.183   -0.150    0.237    0.133
  60.45   13.322   13.329   13.329    0.430   -0.053    0.322    0.430   -0.053   -0.017    0.139   -0.023    0.146    0.071
  60.50   13.443   13.449   13.449    0.405   -0.050    0.443    0.405   -0.050   -0.022    0.179   -0.020    0.181    0.091
  60.55   13.343   13.346   13.347    0.302    0.102    0.343    0.302    0.102    0.035    0.103    0.031    0.110    0.057
  60.60   13.304   13.310   13.313    0.410    0.249    0.304    0.410    0.249    0.076    0.125    0.102    0.161    0.089
  60.65   13.374   13.380   13.380    0.375    0.142    0.374    0.375    0.142    0.053    0.140    0.053    0.151    0.080
  60.70   13.373   13.376   13.377    0.313   -0.094    0.373    0.313   -0.094   -0.035    0.117   -0.030    0.123    0.063
  60.75   13.347   13.353   13.353    0.405    0.073    0.347    0.405    0.073    0.025    0.140    0.030    0.145    0.073
  60.80   13.518   13.523   13.525    0.378    0.239    0.518    0.378    0.239    0.124    0.196    0.090    0.234    0.124
  60.85   13.743   13.749   13.749    0.400    0.100    0.743    0.400    0.100    0.074    0.297    0.040    0.361    0.155
  60.90   13.465   13.475   13.475    0.530   -0.012    0.465    0.530   -0.012   -0.006    0.246   -0.006    0.248    0.123
  60.95   13.646   13.657   13.657    0.533   -0.133    0.646    0.533   -0.133   -0.086    0.345   -0.071    0.360    0.181
  61.00   13.811   13.822   13.822    0.557   -0.044    0.811    0.557   -0.044   -0.036    0.451   -0.025    0.484    0.227
  61.05   13.780   13.796   13.796    0.661   -0.080    0.780    0.661   -0.080   -0.062    0.515   -0.053    0.526    0.261
  61.10   13.880   13.893   13.893    0.597   -0.014    0.880    0.597   -0.014   -0.012    0.525   -0.008    0.566    0.263
  61.15   13.826   13.834   13.834    0.482   -0.049    0.826    0.482   -0.049   -0.041    0.398   -0.024    0.458    0.200
  61.20   13.656   13.662   13.662    0.428   -0.036    0.656    0.428   -0.036   -0.024    0.281   -0.016    0.307    0.141
  61.25   13.656   13.664   13.664    0.471   -0.010    0.656    0.471   -0.010   -0.007    0.309   -0.005    0.326    0.154
  61.30   13.506   13.515   13.515    0.500    0.011    0.506    0.500    0.011    0.006    0.253    0.006    0.253    0.126
  61.35   13.569   13.575   13.575    0.396   -0.057    0.569    0.396   -0.057   -0.033    0.226   -0.023    0.242    0.115
  61.40   13.638   13.642   13.642    0.315   -0.091    0.638    0.315   -0.091   -0.058    0.201   -0.029    0.257    0.106
  61.45   13.631   13.641   13.641    0.532   -0.090    0.631    0.532   -0.090   -0.057    0.335   -0.048    0.344    0.172
  61.50   13.590   13.596   13.597    0.418   -0.103    0.590    0.418   -0.103   -0.061    0.247   -0.043    0.267    0.129
  61.55   13.531   13.540   13.541    0.511   -0.178    0.531    0.511   -0.178   -0.094    0.271   -0.091    0.287    0.151
  61.60   13.521   13.533   13.538    0.558   -0.392    0.521    0.558   -0.392   -0.205    0.291   -0.219    0.369    0.209
  61.65   13.333   13.350   13.357    0.671   -0.446    0.333    0.671   -0.446   -0.148    0.223   -0.299    0.380    0.201
  61.70   13.369   13.377   13.386    0.450   -0.503    0.369    0.450   -0.503   -0.186    0.166   -0.226    0.296    0.168
  61.75   13.521   13.524   13.528    0.323   -0.301    0.521    0.323   -0.301   -0.157    0.168   -0.097    0.233    0.125
  61.80   13.368   13.372   13.374    0.317   -0.247    0.368    0.317   -0.247   -0.091    0.117   -0.078    0.149    0.084
  61.85   13.382   13.383   13.383    0.171   -0.045    0.382    0.171   -0.045   -0.017    0.066   -0.008    0.089    0.034
  61.90   13.457   13.461   13.461    0.345    0.037    0.457    0.345    0.037    0.017    0.158    0.013    0.165    0.080
  61.95   13.285   13.290   13.291    0.351    0.181    0.285    0.351    0.181    0.052    0.100    0.063    0.119    0.065
  62.00   13.183   13.186   13.187    0.293    0.108    0.183    0.293    0.108    0.020    0.054    0.032    0.065    0.033
  62.05   13.269   13.274   13.274    0.367   -0.011    0.269    0.367   -0.011   -0.003    0.099   -0.004    0.104    0.049
  62.10   13.215   13.221   13.221    0.375   -0.085    0.215    0.375   -0.085   -0.018    0.081   -0.032    0.097    0.044
  62.15   13.272   13.274   13.274    0.220   -0.054    0.272    0.220   -0.054   -0.015    0.060   -0.012    0.063    0.031
  62.20   13.342   13.344   13.345    0.241   -0.063    0.342    0.241   -0.063   -0.021    0.082   -0.015    0.089    0.043
  62.25   13.451   13.452   13.452    0.125   -0.098    0.451    0.125   -0.098   -0.044    0.056   -0.012    0.114    0.036
  62.30   13.427   13.428   13.429    0.213   -0.098    0.427    0.213   -0.098   -0.042    0.091   -0.021    0.118    0.051
  62.35   13.489   13.495   13.495    0.405   -0.039    0.489    0.405   -0.039   -0.019    0.198   -0.016    0.203    0.100
  62.40   13.641   13.646   13.646    0.366   -0.043    0.641    0.366   -0.043   -0.027    0.235   -0.016    0.273    0.118
  62.45   13.580   13.582   13.582    0.261   -0.055    0.580    0.261   -0.055   -0.032    0.151   -0.014    0.204    0.078
  62.50   13.457   13.460   13.461    0.324   -0.070    0.457    0.324   -0.070   -0.032    0.148   -0.023    0.159    0.076
  62.55   13.394   13.397   13.401    0.310   -0.301    0.394    0.310   -0.301   -0.118    0.122   -0.093    0.171    0.097
  62.60   13.306   13.307   13.311    0.207   -0.319    0.306    0.207   -0.319   -0.097    0.063   -0.066    0.119    0.067
  62.65   13.280   13.283   13.283    0.278   -0.077    0.280    0.278   -0.077   -0.022    0.078   -0.021    0.081    0.042
  62.70   13.344   13.352   13.352    0.456   -0.045    0.344    0.456   -0.045   -0.016    0.157   -0.021    0.164    0.080
  62.75   13.442   13.452   13.454    0.537   -0.228    0.442    0.537   -0.228   -0.101    0.237   -0.122    0.267    0.142
  62.80   13.436   13.453   13.456    0.669   -0.261    0.436    0.669   -0.261   -0.114    0.292   -0.174    0.353    0.179
  62.85   13.465   13.474   13.479    0.480   -0.377    0.465    0.480   -0.377   -0.175    0.223   -0.181    0.294    0.168
